id,source,language,era,text
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line3.txt,scribblelens,nl,17c,"aen de Zeehaen, vanwaer noch een matroos hebben doen halen"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line7.txt,scribblelens,nl,17c,Adij 9en dito Zonden een onser timmerluyden nevens 7 a 8 matroosen soo
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line6.txt,scribblelens,nl,17c,derwaerts gegaen is.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line4.txt,scribblelens,nl,17c,"ende een van d´onse daer bijgevoecht, dezelve naer landt gesonde"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line5.txt,scribblelens,nl,17c,tot assistentie van de jagers ende ´t volcq dat op 6en dezer
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line23.txt,scribblelens,nl,17c,"zoude sijn, aleer van hier vertrecken om onze gedestineerde"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line22.txt,scribblelens,nl,17c,noodich voor onse scheepen ende nuttelijck voor de Compagnie
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line20.txt,scribblelens,nl,17c,Adij 10en dito hebben d´E. Van der Stel door onsen schipper J. de Tjercxz
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line21.txt,scribblelens,nl,17c,"aen boort doen halen, ende met sijn E. geconfereert ofte niet"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line19.txt,scribblelens,nl,17c,maer een halffien Arack des daeghs uyt te deelen.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line25.txt,scribblelens,nl,17c,"te meer alsoo d´ Edeler Heer Generael ende Raden van India, ´t zelve"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line31.txt,scribblelens,nl,17c,"een rendevous behoort tenemen, wanneer door hart"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line30.txt,scribblelens,nl,17c,schriftelijck haer advys zullen geven wat men best voor
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line24.txt,scribblelens,nl,17c,"reyse voorder ´t ondernemen, een rendevous-plaetse concludere"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line18.txt,scribblelens,nl,17c,geoordeelt ons volcq voor soo lange hier ter reede leggen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line32.txt,scribblelens,nl,17c,weer strom ofte ander interval (´t welcq niet verhoopen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line26.txt,scribblelens,nl,17c,in onse instructie wel expresselijck ende serieuslijck
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line27.txt,scribblelens,nl,17c,"manderen ende recommanderen, naer goet verlech hebben"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line33.txt,scribblelens,nl,17c,ende den gooden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line16.txt,scribblelens,nl,17c,"nadt ende vuyl zijn, omme dan de meeste vreede, minste onlust"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line17.txt,scribblelens,nl,17c,"en onwillichheyt onder ´t volcke behouden, hebben best"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line15.txt,scribblelens,nl,17c,"schencken, ende dat noch maer aen diegeene wselcke cout,"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line29.txt,scribblelens,nl,17c,"ende hun lieden voorgedragen, dat ider tegenswoordich"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line28.txt,scribblelens,nl,17c,alle schippers oppr en onderstuerluyden aen boort doen verschijnen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line14.txt,scribblelens,nl,17c,te hebben als een pijmpeltien Arack onder sijn volck te
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line10.txt,scribblelens,nl,17c,van de Zeehaen waer bij haer gelasten niet meer als een halff
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line11.txt,scribblelens,nl,17c,mutsien Arack daeghs onder hun scheepsvolcq tot rantsoen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line13.txt,scribblelens,nl,17c,ordre van d´E. Ho. Hr. Gouverneur Generael ende Raden van India
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line12.txt,scribblelens,nl,17c,"te geven, d´ E. Commandeur van der Stel cundicht ons geen ander"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line8.txt,scribblelens,nl,17c,van ons als van de Zeehaen naer ´t bosch omk timmerhout te
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_5_line9.txt,scribblelens,nl,17c,hacken. Na de middach schreven een ordinantie aen d´overheden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line1.txt,scribblelens,nl,17c,"51 minuten. Cours behouden zuyden ende geseylt 32 mijlen, de wint"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line0.txt,scribblelens,nl,17c,Adij 13en ditto. ´s Middachs gegiste breete 27 gra. 26 minu. langhte 77 gra.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line2.txt,scribblelens,nl,17c,uytten noortwesten. ´s Morgens met regen ende een topseyls
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line3.txt,scribblelens,nl,17c,coelte.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line7.txt,scribblelens,nl,17c,zeyls coelte. ´s Nachts eerste wacht uyt de wint zuyt suyt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line6.txt,scribblelens,nl,17c,29 mijlen. De wint west ende west zuytwest dat met een top
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line4.txt,scribblelens,nl,17c,Adij 14en ditto. ´s Middachs bevonden breete 29 graden 20 minu. langhte
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line5.txt,scribblelens,nl,17c,"78 graden 45 minuten, cours behouden zuyt zuytoost geseylt"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line23.txt,scribblelens,nl,17c,als vooren. Miswijsinge noordwesteringe 25 graden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line22.txt,scribblelens,nl,17c,den middach cregen een slappe topseyls coelte wint
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line20.txt,scribblelens,nl,17c,zuytoost ende geseylt 9 mijlen. ´s Middachs bevonden breete
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line21.txt,scribblelens,nl,17c,31 gra. 51 minu. ende langhte 78 graden 26 minuten. Tegens
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line19.txt,scribblelens,nl,17c,"Adij 17en ditto. Stilletiens ende de wint westelijck, onse cours zuyt"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line25.txt,scribblelens,nl,17c,"Adij 18en ditto. Goet weer ende de wint westelijck, dat met een topseyls"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line31.txt,scribblelens,nl,17c,bouts
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line30.txt,scribblelens,nl,17c,tegens ons dat het barckhout daer sijn sijn puttingh
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line24.txt,scribblelens,nl,17c,30 minuten.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line18.txt,scribblelens,nl,17c,"ende geseylt 25 mijlen, miswijsinge 25 graden 15 minuten."
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line26.txt,scribblelens,nl,17c,coelte. ´s Middachs bevonden breete 33 gra. 56 minu. langhte
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line27.txt,scribblelens,nl,17c,78 gra. 56 minu. cours behouden zuyden ten oosten ende
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line16.txt,scribblelens,nl,17c,hadden de zuyderbreete van 31 graden 17 minuten ende langte
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line17.txt,scribblelens,nl,17c,78 graden 13 minuten. Cours behouden zuytzuytwest
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line15.txt,scribblelens,nl,17c,"ende oostzuytoost, dat met een topseyls coelte. ´s Middachs"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line29.txt,scribblelens,nl,17c,"op de lij draeyen, hielden terstont na hem toe, riep"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line28.txt,scribblelens,nl,17c,gezeylt 32 mijlen. Tegens den avont liet de Zeehaen het
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line14.txt,scribblelens,nl,17c,"Adij 16en ditto. De wint zuyden ende zuytzuytoost, oock zuytoost"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line10.txt,scribblelens,nl,17c,"locht, stijve coelte. ´s Middachs gegiste breete 29 graden 45 minu."
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line11.txt,scribblelens,nl,17c,langhte 78 graden 57 minu. cours behouden zuyt zuytoost
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line13.txt,scribblelens,nl,17c,ten zuyden met motregen.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line12.txt,scribblelens,nl,17c,ende geseylt 7 mijlen. Tegens den avont cregen de wint oost
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line8.txt,scribblelens,nl,17c,"oost wenden het om de west, miswijsinge 23 graden 30 minu."
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_14_line9.txt,scribblelens,nl,17c,"Adij 15en ditto. De wint zuytoost ende oost zuytoost, dat met een donckere"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line1.txt,scribblelens,nl,17c,"eylandt, ontdeckt bij Willem Schouten, is noch oostelijcker 8 gr."
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line0.txt,scribblelens,nl,17c,nu van de Hoorentse eylanden tot het Cocus ofte Verraders
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line2.txt,scribblelens,nl,17c,15 minuten. Comt voor de lenghte van Coques ende Verraders
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line3.txt,scribblelens,nl,17c,eylandt 194 graden.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line7.txt,scribblelens,nl,17c,verschillen ontrent de 19 graden. Maer soo men het Cocus
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line6.txt,scribblelens,nl,17c,"van de Salamonis te wesen, soo zouden de caerten ende globus"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line4.txt,scribblelens,nl,17c,Soo men begeert door inbeeldinge de Hoorentse eylanden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line5.txt,scribblelens,nl,17c,gelegen onder de lenghte van 185 gra. 45 minuten de oostelijcken
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line23.txt,scribblelens,nl,17c,"overdacht werden, als dat soo men tot de 150 graden lengte g"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line22.txt,scribblelens,nl,17c,uyt de oost naer de west op te zoecken. Bij ons can niet anders
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line20.txt,scribblelens,nl,17c,"220 graden, doende als dan den cours noorden om met de"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line21.txt,scribblelens,nl,17c,passaetwint de eylanden Salamonis ende Nova Guinea
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line19.txt,scribblelens,nl,17c,"aldaer met een oosten cours, soo lange tot op de langhte van"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line25.txt,scribblelens,nl,17c,"wesen, ten ware eylanden ontmoeten, doch dit wil"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line31.txt,scribblelens,nl,17c,"ende door dien het hier niet conde gaende houden, oordeelden"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line30.txt,scribblelens,nl,17c,soodat noch met een huyckende ffock wijl den als vooren
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line24.txt,scribblelens,nl,17c,"een landt ontmoet, als dan weder in een ruyme zee zullen"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line18.txt,scribblelens,nl,17c,wijckende als dan tot de 40 graden breete ende blijvende
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line32.txt,scribblelens,nl,17c,voor best weder
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line26.txt,scribblelens,nl,17c,"den tijdt wezende den leermeester, aldaer onder"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line27.txt,scribblelens,nl,17c,vindingen verthoonen. Onderstont:
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line16.txt,scribblelens,nl,17c,"Soo is dit ons advys als dat men behoorde te blijven, op de 44 gra."
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line17.txt,scribblelens,nl,17c,zuyder breete tot de 150 graden der lenghte gepasseert
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line15.txt,scribblelens,nl,17c,vervallen zoude.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line29.txt,scribblelens,nl,17c,"´s Morgens den wint noch westelijck, dat met hagel ende sneeuw,"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line28.txt,scribblelens,nl,17c,Francoijs Jacobsz.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line14.txt,scribblelens,nl,17c,beyde de aenwijzingen zoowel den globium als de caerten
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line10.txt,scribblelens,nl,17c,"Salamonis begeert te houden, soo zoude het verschil"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line11.txt,scribblelens,nl,17c,"tusschen de caerte en den globum, niet meer dan 11 graden"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line13.txt,scribblelens,nl,17c,"dan de caerten, nu om zeecker te gaen, dat bij oosten alle"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line12.txt,scribblelens,nl,17c,verschillen. Dat de globum aenwijst d´eylanden oostelijcker
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line8.txt,scribblelens,nl,17c,"ende Verraderseylandt gelegen onder de lenghte van 194 graden,"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_22_line9.txt,scribblelens,nl,17c,breete van 17 1/2 graden voor de oostelijcxte van d´eylanden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line1.txt,scribblelens,nl,17c,van de iegenwoordige langhte (sijnde door den ander op 123 graden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line0.txt,scribblelens,nl,17c,geresolveert hebben op de zuyderbreete van ontrent 44 graden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line2.txt,scribblelens,nl,17c,29 minuten gereeckent) tot op 195 graden ´t welck de oostcant
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line3.txt,scribblelens,nl,17c,"van Nova Guinea, sooals die in de caert geteyckent"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line7.txt,scribblelens,nl,17c,een slap topseyls coelte. ´s Middachs bevonden breete 43 gra.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line6.txt,scribblelens,nl,17c,"Adij 12en ditto. Goet weer ende slecht water ende de wint westeljck, dat met"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line4.txt,scribblelens,nl,17c,staet gelijck de resoltuytie van dato deser breeder uytwijst
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line5.txt,scribblelens,nl,17c,waer aen ons alhier gedragen.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line23.txt,scribblelens,nl,17c,te vermoeden is.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line22.txt,scribblelens,nl,17c,"den zuytwesten, zoodat om de zuyt noch geen landt"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line20.txt,scribblelens,nl,17c,ende langhte 136 graden 22 minuten. Cours behouden oost ende
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line21.txt,scribblelens,nl,17c,gezeylt 44 mijlen ende zee schiet noch hart aen uyt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line19.txt,scribblelens,nl,17c,gissingh op de zuyderbreete van 44 graden 16 minuten
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line25.txt,scribblelens,nl,17c,noortwesten. ´s Middachs bevonden hooghte 44 garden 3 minuten
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line31.txt,scribblelens,nl,17c,middach claerdent weder op. Bevonden hooghte 44 graden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line30.txt,scribblelens,nl,17c,"Adij 16en dito. ´s Morgens was het gansch mistich, maer tegens den"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line24.txt,scribblelens,nl,17c,Adij 15en ditto. Goet weer ende een doorgaende coelte van den west
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line18.txt,scribblelens,nl,17c,"noortwest, meteen doorgaende coelte. ´s Middachs naer"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line32.txt,scribblelens,nl,17c,10 minuten langhte 144 graden 42 minuten.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line26.txt,scribblelens,nl,17c,ende langhte 140 gra. 32 minuten. Cours behouden oost.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line27.txt,scribblelens,nl,17c,"Wel soo noordelijck ende gezeylt 45 mijlen, miswijsingh"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line33.txt,scribblelens,nl,17c,Cours
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line16.txt,scribblelens,nl,17c,west. ´s Middachs stelden onsen cours oost aen.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line17.txt,scribblelens,nl,17c,"Adij 14en ditto. Noch doncker, dysich, mottich weer ende wint west"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line15.txt,scribblelens,nl,17c,oost ten zuyen ende geseylt 33 mijlen. De wint noort
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line29.txt,scribblelens,nl,17c,noch dagelijck veel steencroos drijven.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line28.txt,scribblelens,nl,17c,18 gra. 50 minuten affgaende noortwesteringh. Zagen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line14.txt,scribblelens,nl,17c,ende langhte 132 graden 17 minuten ende cours behouden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line10.txt,scribblelens,nl,17c,21 graden.
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line11.txt,scribblelens,nl,17c,"Adij 13en ditto. Doncker, dyzich, mistich weer dat met een doorgaende"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line13.txt,scribblelens,nl,17c,naer gissingh op de hooghte van 44 graden 16 minuten
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line12.txt,scribblelens,nl,17c,coelte. Sien dagelijcx noch steencroos drijven. ´s Middachs
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line8.txt,scribblelens,nl,17c,50 minuten ende langhte 129 graden 17 minuten. Cours
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_tasman_25_line9.txt,scribblelens,nl,17c,behouden oostzuytoost ende geseylt 18 mijlen. Miswijsingh
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line1.txt,scribblelens,nl,17c,soo verre die vande voorschreven Collegie ter Admiraliteyt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line0.txt,scribblelens,nl,17c,daer die sullen aencommen met verstande dat by
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line2.txt,scribblelens,nl,17c,eenige verclaringe doen daerby die van dese
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line3.txt,scribblelens,nl,17c,Compaignie hen vinden beswaert syluyden daervan sullen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line7.txt,scribblelens,nl,17c,dan den fiscael hem partie maeckte ende de Ingebrachte
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line6.txt,scribblelens,nl,17c,by die vande Compaignie ten ware yemnant anders
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line4.txt,scribblelens,nl,17c,mogen aen ons provoceren Ende sullen de goederen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line5.txt,scribblelens,nl,17c,onder behoorlycken Inventaris gebeneficieert wordden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line23.txt,scribblelens,nl,17c,aencommen die kennisse nemen vande deuchdelycheyt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line22.txt,scribblelens,nl,17c,respective Admiraliteyten daer die Schepen sullen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line20.txt,scribblelens,nl,17c,wordden de schade die de Compaignie in den selven
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line21.txt,scribblelens,nl,17c,rencontre geleden sal hebben Ende sullen die vande
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line19.txt,scribblelens,nl,17c,gerechticheyt Mits dat vooren affgetrocken sal
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line25.txt,scribblelens,nl,17c,"vande goederen by die vande Compaignie onder behoor,,"
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line30.txt,scribblelens,nl,17c,Linwaten die by dese Compaignie uuyt Oost Indien
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line24.txt,scribblelens,nl,17c,vande prinse Blyvende pendente Lite die administratie
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line18.txt,scribblelens,nl,17c,Landt ende den Admirael genietende daervan hunne
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line26.txt,scribblelens,nl,17c,lycken Inventaris soo vooren geseyt is ende den
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line27.txt,scribblelens,nl,17c,gegraveerden by Sententie vry behoudende aen ons
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line16.txt,scribblelens,nl,17c,veroverde Schepen ende goederen sullen verdeelt werdden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line17.txt,scribblelens,nl,17c,naer die ordre vanden Lande te weeten het
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line15.txt,scribblelens,nl,17c,der vyanden Schepen verovert werdden dat die selve
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line29.txt,scribblelens,nl,17c,Dat die Specerien Chinesche syde ende Cattoene
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line28.txt,scribblelens,nl,17c,te provoceren
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line14.txt,scribblelens,nl,17c,vyantlycken aentasten ende int vechten eenige
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line10.txt,scribblelens,nl,17c,sententie van die vander Admiraliteyt verclaert
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line11.txt,scribblelens,nl,17c,sal wordden te behooren
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line13.txt,scribblelens,nl,17c,ofte andere vyanden die Schepen van dese Compaignie
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line12.txt,scribblelens,nl,17c,Oft gebeurde dat de Schepen van Spaignen Portugael
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line8.txt,scribblelens,nl,17c,goederen reclameerde In welcken gevalle die voorschreven
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_10.1_line9.txt,scribblelens,nl,17c,goederen geadministreert sullen wordden gelyck by
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_5.1_line1.txt,scribblelens,nl,17c,alle saken dese vereenichde Compaignie aengaende
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_5.1_line0.txt,scribblelens,nl,17c,gebrocht byde meeste stemmen van welcke persoonen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_5.1_line2.txt,scribblelens,nl,17c,sullen affgehandelt wordden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_5.1_line3.txt,scribblelens,nl,17c,Tvoorschreven Collegie alst bescreven sal wordden te samen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_5.1_line7.txt,scribblelens,nl,17c,De Resolutien van tvoorschreven Collegie sullen byde resective
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_unsupervised_voc.octrooi_5.1_line6.txt,scribblelens,nl,17c,seynden ende andere dingen den handel betreffende
